,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
137,THV,2014-01-01 02:53,24.08,64.95,0.0,1026.30,0.0,10.00,M,CLR,M,M
138,FIG,2014-01-01 02:54,15.98,73.34,4.6,1025.90,0.0,10.00,M,OVC,M,M
139,PTW,2014-01-01 02:54,24.08,56.74,5.8,1026.00,0.0,10.00,M,CLR,M,M
140,IPT,2014-01-01 02:54,19.94,54.30,6.9,1025.80,0.0,10.00,M,SCT,M,M
141,AVP,2014-01-01 02:54,19.04,53.71,13.8,1024.40,0.0,10.00,21.9,CLR,M,M
142,RDG,2014-01-01 02:54,26.06,50.20,8.1,1026.40,0.0,10.00,M,CLR,M,M
143,PHL,2014-01-01 02:54,30.02,44.41,9.2,1026.30,0.0,10.00,M,CLR,M,M
144,DYL,2014-01-01 02:54,24.08,54.51,8.1,1026.10,0.0,10.00,M,CLR,M,M
145,PNE,2014-01-01 02:54,28.94,44.58,9.2,1026.50,0.0,10.00,M,CLR,M,M
146,JST,2014-01-01 02:54,17.96,77.17,18.4,1025.20,0.0,10.00,M,BKN,M,M
147,IDI,2014-01-01 02:55,19.40,31.83,5.8,M,0.0,10.00,M,OVC,M,M
148,UKT,2014-01-01 02:55,24.80,49.59,6.9,M,0.0,10.00,M,CLR,M,M
149,FKL,2014-01-01 02:55,14.00,72.53,4.6,M,0.0,7.00,M,FEW,BKN,OVC
150,BTP,2014-01-01 02:55,19.40,73.13,4.6,M,0.0,10.00,M,BKN,BKN,OVC
151,MQS,2014-01-01 02:55,26.60,58.49,10.4,M,0.0,10.00,M,CLR,M,M
152,LOM,2014-01-01 02:55,28.40,50.17,0.0,M,0.0,10.00,M,CLR,M,M
153,AFJ,2014-01-01 02:55,24.80,73.70,3.5,M,0.0,10.00,M,OVC,M,M
154,XLL,2014-01-01 02:55,26.60,39.08,0.0,M,0.0,10.00,M,CLR,M,M
155,UNV,2014-01-01 02:55,20.30,69.26,8.1,M,0.0,10.00,M,BKN,M,M
156,UCP,2014-01-01 02:56,17.06,77.08,0.0,1029.10,0.0,9.00,M,FEW,OVC,M
157,DUJ,2014-01-01 02:56,14.00,73.13,9.2,1025.30,0.0,10.00,M,SCT,BKN,M
158,MDT,2014-01-01 02:56,26.06,54.82,4.6,1026.20,0.0,10.00,M,CLR,M,M
159,CXY,2014-01-01 02:56,24.98,57.33,6.9,1026.30,0.0,10.00,M,CLR,M,M
160,MUI,2014-01-01 02:58,24.44,54.13,5.8,1026.40,0.0,10.00,M,CLR,M,M
161,DUJ,2014-01-01 03:06,14.00,78.68,9.2,M,0.0,10.00,M,SCT,BKN,BKN
162,ERI,2014-01-01 03:13,17.60,79.00,15.0,M,0.0,1.75,M,BKN,OVC,M
163,AFJ,2014-01-01 03:15,24.80,68.18,4.6,M,0.0,10.00,M,OVC,M,M
164,IDI,2014-01-01 03:15,19.40,29.17,6.9,M,0.0,10.00,M,OVC,M,M
165,XLL,2014-01-01 03:15,24.80,42.11,3.5,M,0.0,10.00,M,CLR,M,M
166,UNV,2014-01-01 03:15,20.66,70.41,8.1,M,0.0,10.00,M,BKN,BKN,M
167,LOM,2014-01-01 03:15,28.40,50.17,0.0,M,0.0,10.00,M,CLR,M,M
