,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
200,IJD,2014-01-01 17:52,28.04,38.69,8.1,1027.40,0.0,10.00,M,CLR,M,M
201,BDR,2014-01-01 17:52,32.00,43.00,9.2,1028.00,0.0,10.00,M,CLR,M,M
202,DXR,2014-01-01 17:53,28.94,42.48,11.5,1027.70,0.0,10.00,16.1,CLR,M,M
203,HVN,2014-01-01 17:53,30.92,42.82,8.1,1027.90,0.0,10.00,M,FEW,SCT,M
204,HFD,2014-01-01 17:53,30.02,32.32,6.9,1027.50,0.0,10.00,M,CLR,M,M
205,MMK,2014-01-01 17:53,30.02,37.17,9.2,1027.80,0.0,10.00,M,CLR,M,M
206,SNC,2014-01-01 17:55,30.20,36.60,6.9,M,0.0,10.00,M,CLR,M,M
207,GON,2014-01-01 17:56,30.92,35.84,8.1,1027.60,0.0,10.00,M,CLR,M,M
208,SNC,2014-01-01 18:15,30.20,39.70,8.1,M,0.0,10.00,M,CLR,M,M
209,SNC,2014-01-01 18:35,30.20,39.70,3.5,M,0.0,10.00,M,FEW,M,M
210,OXC,2014-01-01 18:50,26.60,46.02,4.6,M,0.0,10.00,M,FEW,M,M
211,BDL,2014-01-01 18:51,30.02,31.01,8.1,1027.10,0.0,10.00,M,FEW,BKN,BKN
212,IJD,2014-01-01 18:52,28.94,35.50,6.9,1027.60,0.0,10.00,M,CLR,M,M
213,BDR,2014-01-01 18:52,33.08,39.25,9.2,1027.60,0.0,10.00,M,BKN,M,M
214,MMK,2014-01-01 18:53,30.02,39.03,6.9,1027.90,0.0,10.00,M,SCT,M,M
215,DXR,2014-01-01 18:53,28.94,44.58,6.9,1027.40,0.0,10.00,M,FEW,SCT,M
216,HFD,2014-01-01 18:53,32.00,28.62,8.1,1027.50,0.0,10.00,M,CLR,M,M
217,HVN,2014-01-01 18:53,32.00,40.99,5.8,1027.50,0.0,10.00,M,FEW,SCT,M
218,SNC,2014-01-01 18:55,32.00,36.91,5.8,M,0.0,10.00,M,FEW,M,M
219,GON,2014-01-01 18:56,30.92,35.84,11.5,1027.70,0.0,10.00,M,CLR,M,M
220,SNC,2014-01-01 19:15,32.00,36.91,8.1,M,0.0,10.00,M,CLR,M,M
221,SNC,2014-01-01 19:35,32.00,36.91,8.1,M,0.0,10.00,M,CLR,M,M
222,OXC,2014-01-01 19:50,26.60,46.02,0.0,M,0.0,M,M,OVC,M,M
223,BDL,2014-01-01 19:51,30.02,32.32,5.8,1026.80,0.0,10.00,M,BKN,BKN,M
224,BDR,2014-01-01 19:52,32.00,46.92,5.8,1027.70,0.0,10.00,M,OVC,M,M
225,IJD,2014-01-01 19:52,30.02,31.01,6.9,1027.30,0.0,10.00,M,CLR,M,M
226,MMK,2014-01-01 19:53,30.02,39.03,8.1,1027.70,0.0,10.00,M,OVC,M,M
227,HFD,2014-01-01 19:53,30.92,31.16,5.8,1027.40,0.0,10.00,M,SCT,M,M
228,DXR,2014-01-01 19:53,30.02,42.66,8.1,1027.20,0.0,10.00,M,BKN,OVC,M
229,HVN,2014-01-01 19:53,30.92,42.82,0.0,1027.40,0.0,10.00,M,OVC,M,M
230,SNC,2014-01-01 19:55,32.00,40.01,4.6,M,0.0,10.00,M,CLR,M,M
231,GON,2014-01-01 19:56,30.92,39.19,8.1,1027.40,0.0,10.00,16.1,CLR,M,M
232,SNC,2014-01-01 20:15,32.00,40.01,5.8,M,0.0,10.00,M,SCT,BKN,M
233,SNC,2014-01-01 20:35,32.00,40.01,5.8,M,0.0,10.00,M,FEW,OVC,M
234,BDL,2014-01-01 20:51,28.94,33.78,3.5,1027.20,0.0,10.00,M,BKN,BKN,M
235,OXC,2014-01-01 20:52,26.60,49.88,0.0,M,0.0,10.00,M,OVC,M,M
236,BDR,2014-01-01 20:52,30.92,51.38,3.5,1027.60,0.0,10.00,M,FEW,M,M
237,IJD,2014-01-01 20:52,28.94,33.78,6.9,1027.50,0.0,10.00,M,OVC,M,M
238,HFD,2014-01-01 20:53,30.92,32.75,3.5,1027.40,0.0,10.00,M,FEW,OVC,M
239,MMK,2014-01-01 20:53,30.02,40.65,5.8,1027.60,0.0,10.00,M,OVC,M,M
