,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
145,TIW,2014-01-01 01:53,44.06,92.69,0.0,1027.70,0.0,10.00,M,OVC,M,M
146,FHR,2014-01-01 01:53,44.06,95.95,0.0,1028.00,0.0,7.00,M,BKN,OVC,M
147,UIL,2014-01-01 01:53,46.94,89.65,0.0,1026.50,0.0,2.50,M,OVC,M,M
148,PAE,2014-01-01 01:53,42.98,92.65,0.0,1027.80,0.0,8.00,M,OVC,M,M
149,SFF,2014-01-01 01:53,33.98,88.42,0.0,1025.60,0.0,5.00,M,OVC,M,M
150,HQM,2014-01-01 01:53,M,M,4.6,1027.20,0.0,5.00,M,OVC,M,M
151,ELN,2014-01-01 01:53,39.92,69.96,12.7,1024.80,0.0,10.00,M,CLR,M,M
152,RNT,2014-01-01 01:53,44.96,100.00,0.0,1028.10,0.0,5.00,M,OVC,M,M
153,SKA,2014-01-01 01:54,30.20,100.00,2.3,M,0.0,1.25,M,OVC,M,M
154,OLM,2014-01-01 01:54,44.06,100.00,0.0,1027.50,0.0,3.00,M,OVC,M,M
155,EAT,2014-01-01 01:55,30.02,92.23,6.9,1026.40,0.0,7.00,M,CLR,M,M
156,AWO,2014-01-01 01:55,42.80,86.99,3.5,M,0.0,6.00,M,OVC,M,M
157,BVS,2014-01-01 01:55,44.60,100.00,0.0,M,0.0,4.00,M,SCT,OVC,M
158,ORS,2014-01-01 01:55,44.60,100.00,0.0,M,0.0,6.00,M,FEW,BKN,OVC
159,CLS,2014-01-01 01:55,44.60,100.00,0.0,M,0.0,4.00,M,SCT,OVC,M
160,KLS,2014-01-01 01:55,46.40,75.84,M,M,0.0,10.00,M,OVC,M,M
161,PWT,2014-01-01 01:55,42.80,81.07,3.5,M,0.0,10.00,M,FEW,SCT,M
162,PLU,2014-01-01 01:55,44.60,100.00,0.0,M,0.0,7.00,M,M,M,M
163,NUW,2014-01-01 01:56,46.94,89.65,3.5,1028.40,0.0,5.00,M,OVC,M,M
164,1YT,2014-01-01 01:56,34.88,81.04,3.5,M,0.0,12.00,M,CLR,M,M
165,GRF,2014-01-01 01:58,44.78,99.32,2.3,1027.60,0.0,6.00,M,SCT,BKN,OVC
166,TCM,2014-01-01 01:58,44.60,100.00,2.3,1028.00,0.01,7.00,M,SCT,OVC,M
167,SKA,2014-01-01 01:58,30.02,99.27,1.2,1026.20,0.0,1.25,M,OVC,M,M
168,SKA,2014-01-01 01:59,30.20,100.00,1.2,M,0.0,1.25,M,OVC,M,M
169,SKA,2014-01-01 02:00,30.20,100.00,0.0,M,0.0,1.00,M,VV ,M,M
170,TCM,2014-01-01 02:00,44.60,100.00,1.2,M,0.0,6.00,M,FEW,OVC,M
171,BLI,2014-01-01 02:00,44.60,93.35,3.5,M,0.0,6.00,M,FEW,SCT,OVC
172,GRF,2014-01-01 02:03,44.60,100.00,2.3,M,0.0,5.00,M,BKN,BKN,OVC
173,UIL,2014-01-01 02:04,46.94,89.65,0.0,M,0.0,3.00,M,OVC,M,M
174,SKA,2014-01-01 02:05,30.20,100.00,1.2,M,0.0,1.25,M,OVC,M,M
175,SKA,2014-01-01 02:07,30.20,100.00,2.3,M,0.0,1.00,M,VV ,M,M
176,FHR,2014-01-01 02:09,44.06,92.69,0.0,M,0.0,6.00,M,FEW,OVC,M
177,TCM,2014-01-01 02:10,44.60,100.00,1.2,M,0.0,7.00,M,BKN,OVC,M
178,TCM,2014-01-01 02:11,44.60,100.00,1.2,M,0.0,8.00,M,BKN,OVC,M
179,GRF,2014-01-01 02:11,44.60,100.00,2.3,M,0.0,5.00,M,BKN,OVC,M
180,RNT,2014-01-01 02:12,44.60,100.00,0.0,M,0.0,5.00,M,FEW,OVC,M
181,SKA,2014-01-01 02:12,30.20,100.00,1.2,M,0.0,0.75,M,VV ,M,M
182,PLU,2014-01-01 02:15,44.60,100.00,0.0,M,0.0,5.00,M,M,M,M
183,UIL,2014-01-01 02:15,46.94,89.65,0.0,M,0.0,1.75,M,OVC,M,M
184,AWO,2014-01-01 02:15,42.80,86.99,0.0,M,0.0,3.00,M,FEW,BKN,OVC
185,PWT,2014-01-01 02:15,41.00,86.89,0.0,M,0.0,10.00,M,BKN,BKN,M
186,SKA,2014-01-01 02:15,30.20,100.00,2.3,M,0.0,0.75,M,VV ,M,M
187,BVS,2014-01-01 02:15,44.60,100.00,0.0,M,0.0,3.00,M,SCT,OVC,M
188,CLS,2014-01-01 02:15,44.60,100.00,0.0,M,0.0,5.00,M,FEW,OVC,M
189,KLS,2014-01-01 02:15,46.40,75.84,M,M,0.0,10.00,M,OVC,M,M
190,ORS,2014-01-01 02:15,44.60,100.00,0.0,M,0.0,5.00,M,OVC,M,M
191,GRF,2014-01-01 02:16,44.60,100.00,1.2,M,0.0,4.00,M,OVC,M,M
192,DEW,2014-01-01 02:17,30.20,92.92,0.0,M,0.0,2.50,M,OVC,M,M
193,SKA,2014-01-01 02:18,30.20,100.00,2.3,M,0.0,0.50,M,VV ,M,M
194,UIL,2014-01-01 02:18,46.94,89.65,0.0,M,0.0,0.75,M,OVC,M,M
195,SHN,2014-01-01 02:20,44.06,92.69,0.0,M,0.0,6.00,M,BKN,OVC,M
196,TCM,2014-01-01 02:21,44.60,100.00,2.3,M,0.0,9.00,M,BKN,OVC,M
197,GRF,2014-01-01 02:21,44.60,100.00,0.0,M,0.0,4.00,M,OVC,M,M
198,HQM,2014-01-01 02:21,M,M,3.5,M,0.0,5.00,M,OVC,M,M
199,SKA,2014-01-01 02:22,30.20,100.00,2.3,M,0.0,0.50,M,VV ,M,M
200,SKA,2014-01-01 02:24,30.20,100.00,3.5,M,0.0,0.50,M,VV ,M,M
201,RNT,2014-01-01 02:25,44.60,100.00,3.5,M,0.0,5.00,M,SCT,OVC,M
202,DEW,2014-01-01 02:26,30.20,92.92,0.0,M,0.0,3.00,M,OVC,M,M
203,TCM,2014-01-01 02:26,44.60,100.00,3.5,M,0.0,9.00,M,SCT,OVC,M
204,PAE,2014-01-01 02:31,44.60,87.09,0.0,M,0.0,10.00,M,OVC,M,M
205,UIL,2014-01-01 02:31,46.94,89.65,0.0,M,0.0,1.50,M,OVC,M,M
206,PWT,2014-01-01 02:35,37.40,86.69,0.0,M,0.0,4.00,M,FEW,M,M
207,KLS,2014-01-01 02:35,46.40,75.84,M,M,0.0,5.00,M,OVC,M,M
208,PLU,2014-01-01 02:35,44.60,100.00,0.0,M,0.0,5.00,M,M,M,M
209,UIL,2014-01-01 02:35,46.94,89.65,0.0,M,0.0,3.00,M,OVC,M,M
210,CLS,2014-01-01 02:35,44.60,100.00,0.0,M,0.0,4.00,M,BKN,OVC,M
211,ORS,2014-01-01 02:35,44.60,100.00,0.0,M,0.0,5.00,M,OVC,M,M
212,AWO,2014-01-01 02:35,42.80,86.99,0.0,M,0.0,1.50,M,SCT,BKN,OVC
213,BVS,2014-01-01 02:35,44.60,100.00,0.0,M,0.0,2.50,M,BKN,OVC,M
214,DEW,2014-01-01 02:36,30.20,92.92,0.0,M,0.0,2.50,M,OVC,M,M
215,SKA,2014-01-01 02:40,30.20,100.00,1.2,M,0.0,0.50,M,VV ,M,M
216,GRF,2014-01-01 02:41,44.60,100.00,1.2,M,0.0,5.00,M,BKN,OVC,M
217,SHN,2014-01-01 02:44,44.06,92.69,0.0,M,0.0,10.00,M,SCT,OVC,M
218,FHR,2014-01-01 02:44,44.06,92.69,0.0,M,0.0,6.00,M,OVC,M,M
219,TCM,2014-01-01 02:44,44.60,100.00,2.3,M,0.0,9.00,M,FEW,OVC,M
220,MWH,2014-01-01 02:52,26.96,92.12,8.1,1026.90,0.0,9.00,M,CLR,M,M
221,BLI,2014-01-01 02:53,44.06,95.95,3.5,1028.40,0.0,5.00,M,BKN,OVC,M
222,HQM,2014-01-01 02:53,M,M,5.8,1027.60,0.0,5.00,M,BKN,OVC,M
223,PUW,2014-01-01 02:53,30.02,88.22,0.0,1026.80,0.0,10.00,M,CLR,M,M
224,DEW,2014-01-01 02:53,30.02,95.69,0.0,1026.90,0.0,1.50,M,OVC,M,M
225,TIW,2014-01-01 02:53,44.06,92.69,4.6,1027.60,0.0,10.00,M,OVC,M,M
226,ALW,2014-01-01 02:53,42.98,70.30,9.2,1025.60,0.0,10.00,M,CLR,M,M
227,BFI,2014-01-01 02:53,46.04,82.45,0.0,1027.70,0.0,10.00,M,SCT,M,M
228,EPH,2014-01-01 02:53,24.08,91.32,4.6,1026.90,0.0,9.00,M,CLR,M,M
229,SEA,2014-01-01 02:53,46.04,85.97,0.0,1028.60,0.0,9.00,M,SCT,OVC,M
230,PAE,2014-01-01 02:53,44.06,88.90,0.0,1028.00,0.0,10.00,M,BKN,OVC,M
231,VUO,2014-01-01 02:53,44.96,82.38,3.5,1027.30,0.0,10.00,M,BKN,OVC,M
232,PSC,2014-01-01 02:53,28.94,96.38,8.1,1026.50,0.0,10.00,M,CLR,M,M
233,CLM,2014-01-01 02:53,37.94,96.52,3.5,1027.30,0.0,10.00,M,CLR,M,M
234,ELN,2014-01-01 02:53,39.92,73.08,13.8,1025.20,0.0,10.00,M,CLR,M,M
235,UIL,2014-01-01 02:53,46.94,89.65,0.0,1026.50,0.0,4.00,M,OVC,M,M
236,YKM,2014-01-01 02:53,33.98,78.62,M,1026.50,0.0,10.00,M,CLR,M,M
237,SFF,2014-01-01 02:53,33.98,88.42,0.0,1026.20,0.0,5.00,M,OVC,M,M
238,RNT,2014-01-01 02:53,44.06,100.00,0.0,1028.30,0.0,5.00,M,SCT,BKN,M
239,SHN,2014-01-01 02:53,42.98,92.65,0.0,1027.00,0.0,10.00,M,FEW,OVC,M
240,FHR,2014-01-01 02:53,44.06,92.69,0.0,1027.80,0.0,5.00,M,OVC,M,M
241,GEG,2014-01-01 02:53,32.00,92.29,0.0,1025.90,0.0,5.00,M,OVC,M,M
242,OMK,2014-01-01 02:53,30.02,92.23,0.0,1027.40,0.0,7.00,M,OVC,M,M
243,OLM,2014-01-01 02:54,44.06,100.00,0.0,1027.60,0.0,3.00,M,FEW,FEW,OVC
244,PWT,2014-01-01 02:55,35.60,93.08,0.0,M,0.0,0.25,M,VV ,M,M
245,PLU,2014-01-01 02:55,44.60,100.00,0.0,M,0.0,4.00,M,M,M,M
246,EAT,2014-01-01 02:55,28.04,92.16,5.8,1027.10,0.0,5.00,M,CLR,M,M
247,ORS,2014-01-01 02:55,44.60,100.00,3.5,M,0.0,4.00,M,OVC,M,M
248,KLS,2014-01-01 02:55,44.60,87.09,M,M,0.0,2.50,M,OVC,M,M
249,BVS,2014-01-01 02:55,44.60,100.00,0.0,M,0.0,3.00,M,BKN,OVC,M
250,AWO,2014-01-01 02:55,42.80,93.30,0.0,M,0.0,0.75,M,BKN,BKN,OVC
251,CLS,2014-01-01 02:55,44.60,100.00,0.0,M,0.0,6.00,M,BKN,OVC,M
252,1YT,2014-01-01 02:56,39.20,72.47,1.2,M,0.0,12.00,M,CLR,M,M
253,NUW,2014-01-01 02:56,46.94,86.02,4.6,1028.30,0.0,5.00,M,OVC,M,M
254,SKA,2014-01-01 02:58,29.66,99.27,0.0,1026.50,0.0,0.50,M,VV ,M,M
255,TCM,2014-01-01 02:58,44.60,100.00,3.5,1028.00,0.0,9.00,M,BKN,OVC,M
256,GRF,2014-01-01 02:58,44.78,98.64,2.3,1027.60,0.0,5.00,M,BKN,OVC,M
257,HQM,2014-01-01 03:01,M,M,5.8,M,0.0,4.00,M,FEW,BKN,OVC
258,PAE,2014-01-01 03:04,44.60,87.09,0.0,M,0.0,10.00,M,OVC,M,M
