,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
143,2W6,2014-01-01 03:43,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
144,CGE,2014-01-01 03:43,35.60,51.33,3.5,M,0.0,10.00,M,CLR,M,M
145,MTN,2014-01-01 03:45,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
146,ESN,2014-01-01 03:51,33.26,57.66,5.8,M,0.0,10.00,M,CLR,M,M
147,NHK,2014-01-01 03:52,33.08,48.98,5.8,1027.10,0.0,10.00,M,CLR,M,M
148,HGR,2014-01-01 03:53,26.96,57.63,4.6,1027.10,0.0,10.00,M,CLR,M,M
149,OXB,2014-01-01 03:53,26.96,68.44,0.0,1027.30,0.0,10.00,M,CLR,M,M
150,NUI,2014-01-01 03:53,30.92,66.34,0.0,1027.00,0.0,10.00,M,CLR,M,M
151,BWI,2014-01-01 03:54,26.96,62.83,0.0,1027.10,0.0,10.00,M,CLR,M,M
152,DMH,2014-01-01 03:54,32.00,46.92,M,1026.90,0.0,M,M,M,M,M
153,RSP,2014-01-01 03:54,21.92,65.18,12.7,M,0.0,10.00,21.9,CLR,M,M
154,NAK,2014-01-01 03:54,30.92,68.92,0.0,1027.40,0.0,10.00,M,CLR,M,M
155,SBY,2014-01-01 03:54,32.00,58.37,0.0,1027.50,0.0,10.00,M,CLR,M,M
156,GAI,2014-01-01 03:55,26.60,63.27,4.6,M,0.0,10.00,M,CLR,M,M
157,ADW,2014-01-01 03:58,30.38,52.93,8.1,1027.70,0.0,10.00,M,CLR,M,M
158,2G4,2014-01-01 04:00,21.20,79.31,6.9,M,0.0,10.00,M,OVC,M,M
159,CGS,2014-01-01 04:00,33.62,47.19,4.6,M,0.0,10.00,M,CLR,M,M
160,FDK,2014-01-01 04:00,28.40,68.61,0.0,M,0.0,10.00,M,CLR,M,M
161,2W6,2014-01-01 04:03,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
162,W29,2014-01-01 04:03,32.00,50.75,5.8,M,0.0,10.00,M,CLR,M,M
