,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
198,HIE,2014-01-01 08:52,10.94,80.35,3.5,1021.70,0.0,1.50,M,OVC,M,M
199,AFN,2014-01-01 08:52,12.92,58.34,3.5,1023.70,0.0,10.00,M,FEW,M,M
200,BML,2014-01-01 08:52,6.98,69.34,3.5,1021.10,0.0,10.00,M,CLR,M,M
201,MHT,2014-01-01 08:53,17.06,55.66,4.6,1025.00,0.0,10.00,M,CLR,M,M
202,LEB,2014-01-01 08:53,6.98,76.09,9.2,1023.20,0.0,10.00,M,BKN,M,M
203,EEN,2014-01-01 08:55,15.80,52.31,5.8,M,0.0,10.00,M,SCT,M,M
204,LCI,2014-01-01 08:55,8.60,78.18,9.2,M,0.0,10.00,M,CLR,M,M
205,1P1,2014-01-01 08:55,-2.38,85.64,0.0,M,0.0,5.00,M,SCT,SCT,SCT
206,MWN,2014-01-01 08:57,-13.00,100.00,36.8,M,0.0,0.00,49.5,VV ,M,M
207,PSM,2014-01-01 08:58,16.34,57.42,6.9,1023.50,0.0,10.00,M,CLR,M,M
208,HIE,2014-01-01 09:00,10.94,76.49,4.6,M,0.0,1.50,M,OVC,M,M
209,LCI,2014-01-01 09:15,10.40,85.05,10.4,M,0.0,10.00,M,CLR,M,M
210,1P1,2014-01-01 09:15,-3.46,84.82,0.0,M,0.0,10.00,M,SCT,SCT,M
211,EEN,2014-01-01 09:15,15.80,52.31,4.6,M,0.0,10.00,M,BKN,M,M
212,LCI,2014-01-01 09:35,10.40,78.35,11.5,M,0.0,10.00,M,CLR,M,M
213,EEN,2014-01-01 09:35,15.80,52.31,5.8,M,0.0,10.00,M,FEW,M,M
214,1P1,2014-01-01 09:35,-4.54,83.27,0.0,M,0.0,10.00,M,SCT,SCT,SCT
215,HIE,2014-01-01 09:35,10.94,76.49,0.0,M,0.0,2.00,M,BKN,OVC,M
216,HIE,2014-01-01 09:40,10.94,76.49,0.0,M,0.0,1.75,M,BKN,OVC,M
217,CON,2014-01-01 09:51,10.94,69.83,5.8,1024.10,0.0,10.00,M,CLR,M,M
218,DAW,2014-01-01 09:51,8.96,76.29,0.0,1023.10,0.0,10.00,M,CLR,M,M
219,ASH,2014-01-01 09:51,16.16,55.52,4.6,951.40,0.0,10.00,M,CLR,M,M
220,AFN,2014-01-01 09:52,12.92,60.84,4.6,1024.60,0.0,10.00,M,CLR,M,M
221,BML,2014-01-01 09:52,-5.08,82.50,0.0,1022.10,0.0,10.00,M,BKN,M,M
222,HIE,2014-01-01 09:52,10.94,80.35,0.0,1021.80,0.0,2.00,M,OVC,M,M
223,LEB,2014-01-01 09:53,10.04,69.14,9.2,1023.90,0.0,10.00,M,FEW,M,M
224,MHT,2014-01-01 09:53,15.98,55.95,4.6,1026.10,0.0,10.00,M,CLR,M,M
225,EEN,2014-01-01 09:55,15.80,56.86,6.9,M,0.0,10.00,M,CLR,M,M
226,LCI,2014-01-01 09:55,10.40,72.12,10.4,M,0.0,10.00,M,CLR,M,M
227,1P1,2014-01-01 09:55,-6.16,83.14,0.0,M,0.0,10.00,M,CLR,M,M
228,MWN,2014-01-01 09:57,-13.00,100.00,36.8,M,0.0,0.00,47.2,VV ,M,M
229,PSM,2014-01-01 09:58,15.98,56.42,6.9,1024.20,0.0,10.00,M,CLR,M,M
230,HIE,2014-01-01 10:01,10.04,75.77,3.5,M,0.0,6.00,M,OVC,M,M
231,LCI,2014-01-01 10:15,10.40,72.12,9.2,M,0.0,10.00,M,CLR,M,M
232,1P1,2014-01-01 10:15,-7.06,82.34,0.0,M,0.0,10.00,M,CLR,M,M
233,EEN,2014-01-01 10:15,14.00,61.51,5.8,M,0.0,10.00,M,CLR,M,M
234,LCI,2014-01-01 10:35,10.40,72.12,8.1,M,0.0,10.00,M,CLR,M,M
235,1P1,2014-01-01 10:35,-8.14,82.25,0.0,M,0.0,10.00,M,CLR,M,M
236,EEN,2014-01-01 10:35,12.20,66.58,4.6,M,0.0,10.00,M,CLR,M,M
237,CON,2014-01-01 10:51,10.04,72.69,6.9,1024.70,0.0,10.00,M,CLR,M,M
238,DAW,2014-01-01 10:51,12.02,69.38,4.6,1023.50,0.0,10.00,M,CLR,M,M
239,ASH,2014-01-01 10:51,14.00,64.11,0.0,952.10,0.0,10.00,M,CLR,M,M
240,HIE,2014-01-01 10:52,8.06,79.44,3.5,1023.00,0.0,10.00,M,FEW,SCT,BKN
241,BML,2014-01-01 10:52,-9.04,82.18,0.0,1023.00,0.0,10.00,M,CLR,M,M
242,AFN,2014-01-01 10:52,12.02,63.31,0.0,1025.10,0.0,10.00,M,CLR,M,M
243,LEB,2014-01-01 10:53,8.06,72.46,6.9,1024.70,0.0,10.00,M,SCT,M,M
244,MHT,2014-01-01 10:53,15.98,55.95,4.6,1026.60,0.0,10.00,M,CLR,M,M
245,LCI,2014-01-01 10:55,10.40,72.12,6.9,M,0.0,10.00,M,CLR,M,M
246,1P1,2014-01-01 10:55,-8.50,80.76,0.0,M,0.0,10.00,M,CLR,M,M
247,EEN,2014-01-01 10:55,12.20,66.58,3.5,M,0.0,10.00,M,CLR,M,M
248,MWN,2014-01-01 10:58,-13.00,100.00,44.9,M,0.0,0.00,52.9,VV ,M,M
249,PSM,2014-01-01 10:58,14.90,57.20,8.1,1024.90,0.0,10.00,M,CLR,M,M
250,1P1,2014-01-01 11:15,-9.22,81.42,0.0,M,0.0,10.00,M,CLR,M,M
251,LCI,2014-01-01 11:15,10.40,66.35,5.8,M,0.0,10.00,M,CLR,M,M
252,EEN,2014-01-01 11:15,12.20,61.25,0.0,M,0.0,10.00,M,CLR,M,M
253,LCI,2014-01-01 11:35,10.40,66.35,0.0,M,0.0,10.00,M,CLR,M,M
254,1P1,2014-01-01 11:35,-10.48,81.32,0.0,M,0.0,10.00,M,CLR,M,M
255,EEN,2014-01-01 11:35,10.40,72.12,0.0,M,0.0,10.00,M,CLR,M,M
256,MWN,2014-01-01 11:49,-13.00,100.00,55.2,M,0.0,0.00,69.1,VV ,M,M
257,DAW,2014-01-01 11:51,12.02,66.56,4.6,1024.30,0.0,10.00,M,CLR,M,M
258,CON,2014-01-01 11:51,8.06,75.56,3.5,1025.50,0.0,10.00,M,CLR,M,M
259,ASH,2014-01-01 11:51,12.02,72.91,0.0,952.90,0.0,10.00,M,CLR,M,M
260,AFN,2014-01-01 11:52,10.94,69.83,4.6,1025.80,0.0,10.00,M,CLR,M,M
261,HIE,2014-01-01 11:52,6.98,79.35,4.6,1023.80,0.0,10.00,M,FEW,M,M
262,BML,2014-01-01 11:52,-9.94,77.75,0.0,1024.10,0.0,10.00,M,OVC,M,M
263,MHT,2014-01-01 11:53,15.98,55.95,5.8,1027.30,0.0,10.00,M,CLR,M,M
264,LEB,2014-01-01 11:53,3.92,83.19,0.0,1025.80,0.0,10.00,M,BKN,OVC,M
265,EEN,2014-01-01 11:55,10.40,66.35,0.0,M,0.0,10.00,M,CLR,M,M
266,LCI,2014-01-01 11:55,8.60,78.18,0.0,M,0.0,10.00,M,CLR,M,M
267,1P1,2014-01-01 11:55,-11.20,82.75,0.0,M,0.0,10.00,M,CLR,M,M
