,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
121,JHW,2014-01-01 02:15,12.20,78.51,10.4,M,0.0,10.00,16.1,OVC,M,M
122,MSV,2014-01-01 02:15,17.60,48.39,19.6,M,0.0,10.00,28.8,CLR,M,M
123,N03,2014-01-01 02:15,15.80,72.73,5.8,M,0.0,10.00,M,OVC,M,M
124,OLE,2014-01-01 02:15,12.20,85.17,6.9,M,0.0,5.00,M,SCT,OVC,M
125,BGM,2014-01-01 02:16,15.80,72.73,4.6,M,0.0,1.75,M,BKN,OVC,M
126,DKK,2014-01-01 02:19,17.60,85.51,10.4,M,0.0,1.00,M,VV ,M,M
127,BGM,2014-01-01 02:31,15.80,78.84,3.5,M,0.0,2.50,M,BKN,BKN,OVC
128,DKK,2014-01-01 02:33,17.60,85.51,8.1,M,0.0,1.25,M,OVC,M,M
129,ELZ,2014-01-01 02:33,12.20,66.58,12.7,M,0.0,10.00,M,FEW,SCT,OVC
130,OLE,2014-01-01 02:35,12.20,85.17,8.1,M,0.0,4.00,M,SCT,OVC,M
131,N03,2014-01-01 02:35,15.80,72.73,6.9,M,0.0,10.00,M,OVC,M,M
132,MSV,2014-01-01 02:35,17.60,52.60,10.4,M,0.0,10.00,20.7,BKN,M,M
133,JHW,2014-01-01 02:35,14.00,72.53,12.7,M,0.0,10.00,18.4,OVC,M,M
134,BGM,2014-01-01 02:39,15.80,78.84,0.0,M,0.0,5.00,M,SCT,BKN,OVC
135,DSV,2014-01-01 02:41,15.80,78.84,6.9,M,0.0,2.50,M,BKN,OVC,M
136,DKK,2014-01-01 02:44,17.60,85.51,9.2,M,0.0,1.25,M,OVC,M,M
137,SWF,2014-01-01 02:45,21.20,62.53,17.3,M,0.0,10.00,28.8,SCT,M,M
138,SCH,2014-01-01 02:50,19.40,48.69,13.8,M,0.0,10.00,20.7,CLR,M,M
139,NYC,2014-01-01 02:51,28.04,42.32,8.1,1024.00,0.0,10.00,18.4,CLR,M,M
140,LGA,2014-01-01 02:51,28.94,42.48,13.8,1024.40,0.0,10.00,23.0,FEW,M,M
141,ALB,2014-01-01 02:51,19.94,47.19,19.6,1022.80,0.0,10.00,29.9,CLR,M,M
142,SLK,2014-01-01 02:51,10.94,76.49,5.8,1018.40,0.0,3.00,M,SCT,OVC,M
143,JFK,2014-01-01 02:51,28.94,44.58,17.3,1024.80,0.0,10.00,23.0,SCT,M,M
144,PEO,2014-01-01 02:53,15.98,64.38,9.2,1024.30,0.0,10.00,M,OVC,M,M
145,POU,2014-01-01 02:53,26.06,45.93,10.4,1023.10,0.0,10.00,18.4,CLR,M,M
146,ELM,2014-01-01 02:53,17.96,61.57,5.8,1023.90,0.0,10.00,M,BKN,M,M
147,PBG,2014-01-01 02:53,15.98,67.07,6.9,1019.40,0.0,10.00,M,FEW,SCT,M
148,FRG,2014-01-01 02:53,28.04,48.15,12.7,1024.20,0.0,10.00,20.7,BKN,M,M
149,RME,2014-01-01 02:53,15.08,53.07,11.5,1022.80,0.0,10.00,21.9,CLR,M,M
150,DKK,2014-01-01 02:53,17.96,84.20,6.9,1025.00,0.0,1.25,M,OVC,M,M
151,FOK,2014-01-01 02:53,28.94,46.41,11.5,1023.40,0.0,10.00,M,CLR,M,M
152,IAG,2014-01-01 02:53,17.06,55.66,17.3,1025.30,0.0,10.00,27.6,BKN,M,M
153,MSS,2014-01-01 02:53,3.92,83.19,0.0,1021.70,0.0,10.00,M,OVC,M,M
154,BGM,2014-01-01 02:53,15.08,83.33,3.5,1022.90,0.0,4.00,M,SCT,BKN,OVC
155,GFL,2014-01-01 02:53,17.96,56.26,6.9,1022.10,0.0,10.00,M,CLR,M,M
156,MTP,2014-01-01 02:54,30.92,58.21,12.7,1022.40,0.0,M,24.2,M,M,M
157,SYR,2014-01-01 02:54,17.06,55.66,18.4,1023.00,0.0,10.00,M,FEW,OVC,M
158,FZY,2014-01-01 02:54,15.98,58.32,12.7,1022.70,0.0,10.00,M,BKN,OVC,M
159,DSV,2014-01-01 02:54,15.98,76.98,0.0,1025.90,0.0,5.00,M,SCT,OVC,M
160,ROC,2014-01-01 02:54,17.06,53.39,11.5,1024.20,0.0,10.00,M,BKN,M,M
161,MGJ,2014-01-01 02:54,24.08,43.40,11.5,1023.70,0.0,10.00,18.4,CLR,M,M
162,BUF,2014-01-01 02:54,17.06,53.39,15.0,1024.10,0.0,10.00,29.9,SCT,M,M
163,OLE,2014-01-01 02:55,12.20,85.17,5.8,M,0.0,5.00,M,SCT,OVC,M
164,JHW,2014-01-01 02:55,14.00,72.53,11.5,M,0.0,10.00,18.4,OVC,M,M
165,N03,2014-01-01 02:55,15.80,72.73,5.8,M,0.0,10.00,M,BKN,OVC,M
166,MSV,2014-01-01 02:55,17.60,52.60,4.6,M,0.0,10.00,M,OVC,M,M
167,ART,2014-01-01 02:56,17.06,61.44,15.0,1022.00,0.0,10.00,26.5,SCT,M,M
168,ITH,2014-01-01 02:56,14.00,76.79,9.2,1024.50,0.0,10.00,M,OVC,M,M
