,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
99,DIJ,2014-01-01 02:22,24.80,92.74,20.7,M,0.00,0.50,M,OVC,M,M
100,RXE,2014-01-01 02:24,26.96,81.03,6.9,M,0.00,1.75,M,BKN,OVC,M
101,COE,2014-01-01 02:35,33.80,86.49,3.5,M,0.00,5.00,M,OVC,M,M
102,GIC,2014-01-01 02:35,37.22,78.32,8.1,M,0.00,10.00,M,OVC,M,M
103,65S,2014-01-01 02:35,32.00,92.97,4.6,M,0.00,10.00,M,FEW,M,M
104,SMN,2014-01-01 02:35,30.20,92.92,5.8,M,0.00,10.00,M,SCT,BKN,OVC
105,MAN,2014-01-01 02:35,32.00,100.00,0.0,M,0.00,6.00,M,OVC,M,M
106,SZT,2014-01-01 02:35,32.00,100.00,6.9,M,0.00,10.00,M,CLR,M,M
107,EUL,2014-01-01 02:35,30.20,68.83,5.8,M,0.00,5.00,M,BKN,M,M
108,RXE,2014-01-01 02:36,26.96,88.73,9.2,M,0.00,2.00,M,OVC,M,M
109,IDA,2014-01-01 02:45,26.06,84.10,8.1,M,0.00,1.75,M,OVC,M,M
110,DIJ,2014-01-01 02:46,24.80,92.74,6.9,M,0.00,0.75,M,OVC,M,M
111,MLP,2014-01-01 02:49,28.40,86.18,6.9,M,0.00,1.00,M,VV ,M,M
112,SUN,2014-01-01 02:50,30.20,86.28,0.0,M,0.00,10.00,M,FEW,M,M
113,MLP,2014-01-01 02:50,28.04,84.87,6.9,1022.10,0.00,1.25,M,OVC,M,M
114,SNT,2014-01-01 02:51,28.94,88.82,0.0,1021.00,0.00,M,M,M,M,M
115,MYL,2014-01-01 02:51,26.96,88.73,0.0,1025.70,0.00,9.00,M,BKN,BKN,BKN
116,P69,2014-01-01 02:52,33.08,95.75,0.0,1028.10,0.00,M,M,M,M,M
117,TWF,2014-01-01 02:53,39.92,59.50,10.4,1021.60,0.00,10.00,M,OVC,M,M
118,PIH,2014-01-01 02:53,41.00,52.56,19.6,1021.20,0.00,10.00,29.9,BKN,OVC,M
119,IDA,2014-01-01 02:53,26.06,88.01,5.8,1025.00,0.00,1.75,M,OVC,M,M
120,BYI,2014-01-01 02:53,39.02,61.63,11.5,1022.70,0.00,10.00,M,FEW,OVC,M
121,BOI,2014-01-01 02:53,30.92,88.92,3.5,1026.90,0.00,8.00,M,SCT,BKN,M
122,JER,2014-01-01 02:53,32.00,78.45,6.9,1024.70,0.00,10.00,M,OVC,M,M
123,RXE,2014-01-01 02:53,28.04,88.12,5.8,1023.40,0.00,9.00,M,BKN,OVC,M
124,LLJ,2014-01-01 02:55,33.08,84.56,5.8,1022.20,0.00,10.00,M,BKN,OVC,M
125,SZT,2014-01-01 02:55,32.00,100.00,6.9,M,0.00,10.00,M,SCT,M,M
126,GIC,2014-01-01 02:55,36.50,80.58,6.9,M,0.00,10.00,M,OVC,M,M
127,MAN,2014-01-01 02:55,32.00,100.00,4.6,M,0.00,6.00,M,BKN,M,M
128,COE,2014-01-01 02:55,33.80,86.49,4.6,M,0.00,5.00,M,OVC,M,M
129,SMN,2014-01-01 02:55,28.40,92.86,0.0,M,0.00,10.00,M,BKN,OVC,M
130,65S,2014-01-01 02:55,32.00,92.97,0.0,M,0.00,10.00,M,SCT,SCT,M
131,EUL,2014-01-01 02:55,28.40,74.08,5.8,M,0.00,5.00,M,SCT,M,M
132,DIJ,2014-01-01 02:56,24.08,92.02,5.8,1019.80,0.00,0.50,M,OVC,M,M
133,LWS,2014-01-01 02:56,35.96,85.37,0.0,1026.00,0.00,6.00,M,CLR,M,M
134,MUO,2014-01-01 02:58,32.18,100.00,6.9,1026.50,0.00,8.00,M,OVC,M,M
135,MLP,2014-01-01 02:59,28.40,86.18,6.9,M,0.00,2.00,M,OVC,M,M
136,IDA,2014-01-01 03:01,26.96,84.80,5.8,M,0.00,2.50,M,BKN,OVC,M
137,MLP,2014-01-01 03:06,28.40,86.18,8.1,M,0.00,1.25,M,OVC,M,M
138,DIJ,2014-01-01 03:09,24.80,92.74,8.1,M,0.00,0.75,M,OVC,M,M
139,MLP,2014-01-01 03:09,28.40,86.18,8.1,M,0.00,0.75,M,VV ,M,M
140,RXE,2014-01-01 03:09,28.94,84.93,0.0,M,0.00,8.00,M,BKN,BKN,OVC
141,IDA,2014-01-01 03:12,26.96,88.73,8.1,M,0.00,1.50,M,BKN,OVC,M
142,65S,2014-01-01 03:15,32.00,92.97,0.0,M,0.00,10.00,M,BKN,M,M
143,SMN,2014-01-01 03:15,28.40,100.00,0.0,M,0.00,10.00,M,OVC,M,M
144,SZT,2014-01-01 03:15,32.00,100.00,3.5,M,0.00,10.00,M,BKN,M,M
145,EUL,2014-01-01 03:15,28.40,74.08,5.8,M,0.00,5.00,M,BKN,M,M
146,GIC,2014-01-01 03:15,35.42,82.88,6.9,M,0.00,10.00,M,BKN,M,M
147,COE,2014-01-01 03:15,33.80,86.49,4.6,M,0.00,6.00,M,OVC,M,M
148,MAN,2014-01-01 03:15,30.20,100.00,5.8,M,0.00,5.00,M,SCT,BKN,M
149,DIJ,2014-01-01 03:21,24.80,92.74,9.2,M,0.00,0.50,M,OVC,M,M
150,IDA,2014-01-01 03:23,26.96,88.73,5.8,M,0.00,2.00,M,OVC,M,M
151,RXE,2014-01-01 03:26,28.04,88.12,4.6,M,0.01,2.00,M,BKN,OVC,M
152,DIJ,2014-01-01 03:30,24.80,100.00,6.9,M,0.00,0.75,M,OVC,M,M
153,MUO,2014-01-01 03:33,32.00,100.00,5.8,M,0.00,7.00,M,SCT,M,M
154,IDA,2014-01-01 03:33,26.96,92.12,5.8,M,0.00,2.50,M,OVC,M,M
155,SMN,2014-01-01 03:35,28.40,92.86,0.0,M,0.00,10.00,M,OVC,M,M
156,MAN,2014-01-01 03:35,30.20,100.00,3.5,M,0.00,5.00,M,SCT,M,M
157,GIC,2014-01-01 03:35,34.88,84.68,5.8,M,0.00,10.00,M,OVC,M,M
158,EUL,2014-01-01 03:35,28.40,74.08,3.5,M,0.00,5.00,M,FEW,M,M
159,COE,2014-01-01 03:35,33.80,86.49,5.8,M,0.00,6.00,M,OVC,M,M
160,65S,2014-01-01 03:35,32.00,86.39,0.0,M,0.00,10.00,M,BKN,M,M
161,SZT,2014-01-01 03:35,32.00,100.00,5.8,M,0.00,10.00,M,OVC,M,M
162,MLP,2014-01-01 03:36,28.40,86.18,6.9,M,0.00,0.50,M,VV ,M,M
163,MLP,2014-01-01 03:43,28.40,86.18,5.8,M,0.00,0.25,M,VV ,M,M
164,IDA,2014-01-01 03:44,28.04,88.12,4.6,M,0.00,1.50,M,OVC,M,M
165,SUN,2014-01-01 03:47,28.40,92.86,0.0,M,0.00,10.00,M,FEW,M,M
166,RXE,2014-01-01 03:49,26.60,92.80,3.5,M,0.01,1.75,M,OVC,M,M
167,DIJ,2014-01-01 03:49,24.80,100.00,8.1,M,0.00,1.00,M,BKN,OVC,M
168,SNT,2014-01-01 03:51,28.94,81.80,0.0,1021.70,0.00,M,M,M,M,M
169,MYL,2014-01-01 03:51,24.08,91.32,3.5,1026.60,0.00,6.00,M,OVC,M,M
170,P69,2014-01-01 03:52,33.08,95.75,0.0,1028.90,0.00,M,M,M,M,M
171,RXE,2014-01-01 03:53,26.96,96.35,4.6,1023.80,0.01,2.50,M,OVC,M,M
172,PIH,2014-01-01 03:53,35.06,66.36,13.8,1024.10,0.00,10.00,M,SCT,OVC,M
173,JER,2014-01-01 03:53,30.92,85.05,9.2,1025.10,0.00,10.00,M,FEW,BKN,OVC
174,TWF,2014-01-01 03:53,41.00,54.97,12.7,1022.40,0.00,10.00,M,BKN,BKN,OVC
175,BYI,2014-01-01 03:53,37.94,61.94,12.7,1023.20,0.00,10.00,M,OVC,M,M
176,BOI,2014-01-01 03:53,28.94,92.19,0.0,1027.60,0.00,4.00,M,SCT,M,M
177,MLP,2014-01-01 03:53,26.96,88.73,8.1,1022.90,0.00,0.25,17.3,VV ,M,M
178,IDA,2014-01-01 03:53,28.04,92.16,4.6,1024.50,0.00,1.75,M,OVC,M,M
179,COE,2014-01-01 03:55,33.80,86.49,3.5,M,0.00,5.00,M,OVC,M,M
180,65S,2014-01-01 03:55,30.20,92.92,0.0,M,0.00,10.00,M,FEW,M,M
181,GIC,2014-01-01 03:55,33.98,89.06,4.6,M,0.00,10.00,M,OVC,M,M
182,SZT,2014-01-01 03:55,32.00,100.00,5.8,M,0.00,10.00,M,BKN,M,M
183,LLJ,2014-01-01 03:55,32.00,85.12,0.0,1022.70,0.00,10.00,M,OVC,M,M
184,MAN,2014-01-01 03:55,28.40,100.00,5.8,M,0.00,4.00,M,CLR,M,M
