,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
108,FVE,2014-01-01 03:53,-9.04,82.18,3.5,1016.70,0.0,10.00,M,BKN,OVC,M
109,CAR,2014-01-01 03:54,-5.98,86.16,0.0,1017.60,0.0,8.00,M,SCT,BKN,BKN
110,IZG,2014-01-01 03:54,-11.02,74.16,3.5,1019.90,0.0,10.00,M,OVC,M,M
111,RKD,2014-01-01 03:55,-0.40,100.00,0.0,M,0.0,10.00,M,CLR,M,M
112,LEW,2014-01-01 03:55,-5.80,53.36,0.0,M,0.0,10.00,M,CLR,M,M
113,PQI,2014-01-01 03:55,-7.60,53.05,0.0,M,0.0,10.00,M,BKN,M,M
114,BHB,2014-01-01 03:55,-2.20,91.78,0.0,M,0.0,10.00,M,BKN,M,M
115,SFM,2014-01-01 03:55,-4.00,84.04,0.0,M,0.0,10.00,M,CLR,M,M
116,GNR,2014-01-01 03:56,-0.04,75.36,0.0,1016.40,0.0,M,M,M,M,M
117,AUG,2014-01-01 04:00,-2.02,86.41,4.6,M,0.0,5.00,M,BKN,BKN,M
118,AUG,2014-01-01 04:11,-2.02,82.74,5.8,M,0.0,7.00,M,SCT,SCT,M
119,LEW,2014-01-01 04:15,-4.00,53.66,0.0,M,0.0,10.00,M,CLR,M,M
120,WVL,2014-01-01 04:15,-4.00,76.96,M,M,0.0,10.00,M,SCT,M,M
121,PQI,2014-01-01 04:15,-9.40,69.73,0.0,M,0.0,10.00,M,FEW,M,M
122,BHB,2014-01-01 04:15,-2.20,84.17,0.0,M,0.0,10.00,M,SCT,BKN,BKN
123,RKD,2014-01-01 04:15,-0.40,84.30,3.5,M,0.0,10.00,M,CLR,M,M
124,SFM,2014-01-01 04:15,-4.00,76.96,0.0,M,0.0,10.00,M,CLR,M,M
125,BHB,2014-01-01 04:35,-2.20,91.78,0.0,M,0.0,9.00,M,SCT,BKN,BKN
126,PQI,2014-01-01 04:35,-9.40,57.94,0.0,M,0.0,10.00,M,CLR,M,M
127,WVL,2014-01-01 04:35,-5.80,91.64,M,M,0.0,10.00,M,FEW,M,M
128,SFM,2014-01-01 04:35,-4.00,76.96,3.5,M,0.0,10.00,M,CLR,M,M
129,LEW,2014-01-01 04:35,-9.40,39.57,0.0,M,0.0,10.00,M,CLR,M,M
130,RKD,2014-01-01 04:35,1.40,91.92,4.6,M,0.0,10.00,M,FEW,M,M
131,CAR,2014-01-01 04:37,-7.06,82.34,0.0,M,0.0,5.00,M,BKN,M,M
132,PWM,2014-01-01 04:51,6.08,75.36,6.9,1020.10,0.0,10.00,M,CLR,M,M
133,CAR,2014-01-01 04:51,-7.60,83.78,3.5,M,0.0,10.00,M,SCT,BKN,M
134,MLT,2014-01-01 04:53,-7.96,77.95,0.0,1019.10,0.0,5.00,M,BKN,OVC,M
135,HUL,2014-01-01 04:53,-16.96,77.04,0.0,1017.90,0.0,10.00,M,FEW,FEW,M
136,AUG,2014-01-01 04:53,-0.94,78.62,3.5,1019.60,0.0,8.00,M,CLR,M,M
137,BGR,2014-01-01 04:53,-2.92,78.43,0.0,1019.40,0.0,3.00,M,OVC,M,M
138,IWI,2014-01-01 04:53,-5.08,82.50,0.0,1020.30,0.0,10.00,M,CLR,M,M
139,FVE,2014-01-01 04:53,-9.04,82.18,0.0,1016.00,0.0,8.00,M,FEW,BKN,OVC
140,IZG,2014-01-01 04:54,-5.98,74.72,0.0,1019.70,0.0,10.00,M,OVC,M,M
141,CAR,2014-01-01 04:54,-7.96,82.26,3.5,1017.40,0.0,10.00,M,FEW,BKN,M
142,SFM,2014-01-01 04:55,-5.80,70.19,5.8,M,0.0,10.00,M,CLR,M,M
143,LEW,2014-01-01 04:55,-9.40,63.59,0.0,M,0.0,10.00,M,CLR,M,M
144,RKD,2014-01-01 04:55,-0.40,91.85,4.6,M,0.0,10.00,M,FEW,M,M
145,BHB,2014-01-01 04:55,-0.40,91.85,3.5,M,0.0,10.00,M,SCT,BKN,OVC
146,WVL,2014-01-01 04:55,-5.80,91.64,M,M,0.0,10.00,M,CLR,M,M
147,PQI,2014-01-01 04:55,-11.20,63.32,0.0,M,0.0,10.00,M,SCT,M,M
148,GNR,2014-01-01 04:56,-0.04,78.70,0.0,1016.30,0.0,M,M,M,M,M
149,MLT,2014-01-01 05:07,-7.96,77.95,0.0,M,0.0,1.75,M,OVC,M,M
150,MLT,2014-01-01 05:14,-7.06,78.74,0.0,M,0.0,1.50,M,OVC,M,M
151,RKD,2014-01-01 05:15,1.40,91.92,4.6,M,0.0,10.00,M,CLR,M,M
