,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
115,NEL,2014-01-01 05:00,24.98,52.50,4.6,1026.30,0.0,M,M,CLR,M,M
116,WWD,2014-01-01 05:15,32.00,50.75,4.6,M,0.0,10.00,M,CLR,M,M
117,MMU,2014-01-01 05:15,24.80,45.71,6.9,M,0.0,10.00,M,CLR,M,M
118,BLM,2014-01-01 05:15,26.60,42.42,10.4,M,0.0,10.00,17.3,CLR,M,M
119,LDJ,2014-01-01 05:15,26.42,48.27,9.2,M,0.0,10.00,M,CLR,M,M
120,WWD,2014-01-01 05:35,30.20,54.59,3.5,M,0.0,10.00,M,CLR,M,M
121,BLM,2014-01-01 05:35,26.60,42.42,11.5,M,0.0,10.00,21.9,CLR,M,M
122,MMU,2014-01-01 05:35,24.80,45.71,4.6,M,0.0,10.00,M,CLR,M,M
123,LDJ,2014-01-01 05:35,26.60,46.77,10.4,M,0.0,10.00,M,CLR,M,M
124,EWR,2014-01-01 05:51,24.98,45.74,12.7,1026.10,0.0,10.00,M,CLR,M,M
125,TEB,2014-01-01 05:51,26.06,41.98,6.9,1025.90,0.0,10.00,M,CLR,M,M
126,SMQ,2014-01-01 05:53,23.00,52.18,5.8,1026.30,0.0,10.00,M,CLR,M,M
127,CDW,2014-01-01 05:53,23.00,45.41,5.8,1027.00,0.0,10.00,M,CLR,M,M
128,FWN,2014-01-01 05:53,17.96,59.10,0.0,1025.20,0.0,10.00,M,CLR,M,M
129,TTN,2014-01-01 05:53,24.08,51.93,9.2,1026.20,0.0,10.00,M,CLR,M,M
130,VAY,2014-01-01 05:54,26.06,50.20,6.9,1027.60,0.0,10.00,M,CLR,M,M
131,MIV,2014-01-01 05:54,21.02,87.75,3.5,1027.70,0.0,10.00,M,CLR,M,M
132,ACY,2014-01-01 05:54,26.06,62.70,3.5,1027.60,0.0,10.00,M,CLR,M,M
133,12N,2014-01-01 05:54,19.04,58.78,0.0,1026.50,0.0,M,M,M,M,M
134,LDJ,2014-01-01 05:55,26.06,48.60,10.4,M,0.0,10.00,M,CLR,M,M
135,BLM,2014-01-01 05:55,26.60,42.42,11.5,M,0.0,10.00,M,CLR,M,M
136,WWD,2014-01-01 05:55,30.20,54.59,4.6,M,0.0,10.00,M,CLR,M,M
137,MMU,2014-01-01 05:55,24.80,45.71,4.6,M,0.0,10.00,M,CLR,M,M
138,WRI,2014-01-01 05:58,24.62,52.44,8.1,1026.90,0.0,10.00,M,CLR,M,M
139,NEL,2014-01-01 06:00,23.00,57.03,4.6,1026.80,0.0,M,M,CLR,M,M
140,LDJ,2014-01-01 06:15,25.70,49.73,10.4,M,0.0,10.00,M,CLR,M,M
141,MMU,2014-01-01 06:15,24.80,45.71,5.8,M,0.0,10.00,M,CLR,M,M
142,WWD,2014-01-01 06:15,30.20,54.59,3.5,M,0.0,10.00,M,CLR,M,M
143,BLM,2014-01-01 06:15,24.80,45.71,11.5,M,0.0,10.00,M,CLR,M,M
144,BLM,2014-01-01 06:35,24.80,45.71,12.7,M,0.0,10.00,18.4,CLR,M,M
145,MMU,2014-01-01 06:35,24.80,49.59,6.9,M,0.0,10.00,M,CLR,M,M
146,WWD,2014-01-01 06:35,30.20,54.59,3.5,M,0.0,10.00,M,CLR,M,M
147,LDJ,2014-01-01 06:35,25.70,50.14,10.4,M,0.0,10.00,M,CLR,M,M
148,TEB,2014-01-01 06:51,26.06,43.74,6.9,1026.50,0.0,10.00,M,CLR,M,M
149,EWR,2014-01-01 06:51,24.08,47.49,11.5,1027.00,0.0,10.00,M,CLR,M,M
150,TTN,2014-01-01 06:53,23.00,57.03,3.5,1027.00,0.0,10.00,M,CLR,M,M
151,SMQ,2014-01-01 06:53,23.00,52.18,5.8,1027.00,0.0,10.00,M,CLR,M,M
152,FWN,2014-01-01 06:53,15.98,64.38,3.5,1025.80,0.0,10.00,M,CLR,M,M
153,CDW,2014-01-01 06:53,21.92,49.92,0.0,1027.70,0.0,10.00,M,CLR,M,M
154,12N,2014-01-01 06:54,19.04,58.78,3.5,1027.10,0.0,M,M,M,M,M
155,ACY,2014-01-01 06:54,24.98,62.55,3.5,1028.50,0.0,10.00,M,CLR,M,M
156,VAY,2014-01-01 06:54,24.98,52.50,0.0,1028.20,0.0,10.00,M,CLR,M,M
157,MIV,2014-01-01 06:54,21.92,88.47,0.0,1028.60,0.0,10.00,M,CLR,M,M
158,WWD,2014-01-01 06:55,30.20,54.59,3.5,M,0.0,10.00,M,CLR,M,M
159,LDJ,2014-01-01 06:55,25.52,50.51,10.4,M,0.0,10.00,M,CLR,M,M
160,BLM,2014-01-01 06:55,24.80,45.71,11.5,M,0.0,10.00,M,CLR,M,M
161,MMU,2014-01-01 06:55,24.80,49.59,5.8,M,0.0,10.00,M,CLR,M,M
162,WRI,2014-01-01 06:58,23.54,54.86,5.8,1027.60,0.0,10.00,M,CLR,M,M
163,NEL,2014-01-01 07:00,21.02,64.54,4.6,1027.60,0.0,M,M,CLR,M,M
164,MMU,2014-01-01 07:15,24.80,49.59,5.8,M,0.0,10.00,M,CLR,M,M
165,BLM,2014-01-01 07:15,24.80,45.71,9.2,M,0.0,10.00,M,CLR,M,M
166,LDJ,2014-01-01 07:15,25.52,51.33,8.1,M,0.0,10.00,M,CLR,M,M
167,WWD,2014-01-01 07:15,30.20,54.59,3.5,M,0.0,10.00,M,CLR,M,M
168,BLM,2014-01-01 07:35,24.80,45.71,8.1,M,0.0,10.00,M,CLR,M,M
169,LDJ,2014-01-01 07:35,25.16,51.27,8.1,M,0.0,10.00,M,CLR,M,M
170,MMU,2014-01-01 07:35,24.80,49.59,5.8,M,0.0,10.00,M,CLR,M,M
171,WWD,2014-01-01 07:35,30.20,54.59,0.0,M,0.0,10.00,M,CLR,M,M
172,EWR,2014-01-01 07:51,23.00,52.18,8.1,1027.80,0.0,10.00,M,CLR,M,M
173,TEB,2014-01-01 07:51,24.98,45.74,8.1,1027.50,0.0,10.00,M,CLR,M,M
174,CDW,2014-01-01 07:53,21.92,49.92,3.5,1028.40,0.0,10.00,M,CLR,M,M
175,SMQ,2014-01-01 07:53,23.00,52.18,5.8,1027.60,0.0,10.00,M,CLR,M,M
176,FWN,2014-01-01 07:53,15.98,67.07,4.6,1026.60,0.0,10.00,M,CLR,M,M
177,TTN,2014-01-01 07:53,21.92,62.13,3.5,1027.70,0.0,10.00,M,FEW,M,M
178,MIV,2014-01-01 07:54,19.94,88.37,0.0,1029.00,0.0,10.00,M,CLR,M,M
179,ACY,2014-01-01 07:54,19.94,73.77,3.5,1029.10,0.0,10.00,M,CLR,M,M
180,VAY,2014-01-01 07:54,21.92,67.82,0.0,1028.80,0.0,10.00,M,CLR,M,M
181,12N,2014-01-01 07:54,19.04,61.72,0.0,1027.70,0.0,M,M,M,M,M
182,WWD,2014-01-01 07:55,26.60,63.27,0.0,M,0.0,10.00,M,CLR,M,M
183,BLM,2014-01-01 07:55,24.80,45.71,6.9,M,0.0,10.00,M,CLR,M,M
184,MMU,2014-01-01 07:55,24.80,49.59,3.5,M,0.0,10.00,M,CLR,M,M
185,LDJ,2014-01-01 07:55,25.16,51.27,8.1,M,0.0,10.00,M,CLR,M,M
186,WRI,2014-01-01 07:58,21.74,62.60,3.5,1028.20,0.0,10.00,M,CLR,M,M
187,NEL,2014-01-01 08:00,19.94,67.58,0.0,1028.30,0.0,M,M,CLR,M,M
188,BLM,2014-01-01 08:15,24.80,45.71,6.9,M,0.0,10.00,M,CLR,M,M
189,WWD,2014-01-01 08:15,26.60,63.27,4.6,M,0.0,10.00,M,CLR,M,M
190,MMU,2014-01-01 08:15,23.00,53.47,4.6,M,0.0,10.00,M,CLR,M,M
191,LDJ,2014-01-01 08:15,24.80,52.05,6.9,M,0.0,10.00,M,CLR,M,M
192,WWD,2014-01-01 08:35,26.60,63.27,6.9,M,0.0,10.00,M,CLR,M,M
193,LDJ,2014-01-01 08:35,25.34,50.48,4.6,M,0.0,10.00,M,CLR,M,M
194,BLM,2014-01-01 08:35,23.00,49.29,4.6,M,0.0,10.00,M,CLR,M,M
195,MMU,2014-01-01 08:35,23.00,53.47,3.5,M,0.0,10.00,M,CLR,M,M
196,TEB,2014-01-01 08:51,24.08,49.87,5.8,1027.80,0.0,10.00,M,CLR,M,M
197,EWR,2014-01-01 08:51,23.00,52.18,5.8,1028.10,0.0,10.00,M,CLR,M,M
198,TTN,2014-01-01 08:53,23.00,62.28,4.6,1028.00,0.0,10.00,M,OVC,M,M
199,FWN,2014-01-01 08:53,14.00,73.13,0.0,1026.70,0.0,10.00,M,CLR,M,M
200,SMQ,2014-01-01 08:53,21.92,56.87,3.5,1027.80,0.0,10.00,M,BKN,M,M
201,CDW,2014-01-01 08:53,19.94,56.56,0.0,1028.70,0.0,10.00,M,CLR,M,M
202,VAY,2014-01-01 08:54,23.00,71.24,0.0,1029.00,0.0,10.00,M,OVC,M,M
203,12N,2014-01-01 08:54,15.98,73.34,0.0,1028.00,0.0,M,M,M,M,M
204,MIV,2014-01-01 08:54,21.02,84.41,3.5,1028.70,0.0,10.00,M,CLR,M,M
205,ACY,2014-01-01 08:54,19.94,81.09,0.0,1029.40,0.0,10.00,M,CLR,M,M
206,MMU,2014-01-01 08:55,23.00,57.96,4.6,M,0.0,10.00,M,CLR,M,M
207,LDJ,2014-01-01 08:55,25.34,50.48,6.9,M,0.0,10.00,M,CLR,M,M
208,WWD,2014-01-01 08:55,26.60,63.27,4.6,M,0.0,10.00,M,CLR,M,M
209,BLM,2014-01-01 08:55,23.00,49.29,4.6,M,0.0,10.00,M,SCT,M,M
210,WRI,2014-01-01 08:58,23.00,66.36,3.5,1028.60,0.0,10.00,M,OVC,M,M
211,NEL,2014-01-01 09:00,21.02,70.46,0.0,1028.70,0.0,M,M,OVC,M,M
212,WWD,2014-01-01 09:15,26.60,58.49,4.6,M,0.0,10.00,M,CLR,M,M
213,LDJ,2014-01-01 09:15,25.34,51.30,4.6,M,0.0,10.00,M,CLR,M,M
214,BLM,2014-01-01 09:15,23.00,53.47,3.5,M,0.0,10.00,M,OVC,M,M
215,MMU,2014-01-01 09:15,23.00,57.96,4.6,M,0.0,10.00,M,CLR,M,M
216,BLM,2014-01-01 09:35,24.80,49.59,4.6,M,0.0,10.00,M,OVC,M,M
217,WWD,2014-01-01 09:35,26.60,58.49,3.5,M,0.0,10.00,M,CLR,M,M
218,LDJ,2014-01-01 09:35,24.98,52.08,3.5,M,0.0,10.00,M,BKN,M,M
219,MMU,2014-01-01 09:35,23.00,57.96,3.5,M,0.0,10.00,M,CLR,M,M
220,TEB,2014-01-01 09:51,21.02,62.00,5.8,1028.00,0.0,10.00,M,CLR,M,M
221,EWR,2014-01-01 09:51,21.02,59.08,5.8,1028.40,0.0,10.00,M,CLR,M,M
222,CDW,2014-01-01 09:53,19.94,56.56,0.0,1029.00,0.0,10.00,M,CLR,M,M
223,FWN,2014-01-01 09:53,12.92,80.52,0.0,1026.90,0.0,10.00,M,CLR,M,M
224,SMQ,2014-01-01 09:53,23.00,59.37,3.5,1027.90,0.0,10.00,M,OVC,M,M
225,TTN,2014-01-01 09:53,24.08,64.95,3.5,1027.80,0.0,10.00,M,OVC,M,M
226,VAY,2014-01-01 09:54,21.02,77.45,0.0,1028.90,0.0,10.00,M,CLR,M,M
227,MIV,2014-01-01 09:54,19.94,88.37,0.0,1028.50,0.0,10.00,M,CLR,M,M
228,12N,2014-01-01 09:54,15.98,80.13,0.0,1028.30,0.0,M,M,M,M,M
229,ACY,2014-01-01 09:54,17.96,88.27,0.0,1029.10,0.0,10.00,M,CLR,M,M
230,BLM,2014-01-01 09:55,24.80,49.59,4.6,M,0.0,10.00,M,OVC,M,M
231,WWD,2014-01-01 09:55,26.60,58.49,3.5,M,0.0,10.00,M,CLR,M,M
232,MMU,2014-01-01 09:55,21.20,62.53,0.0,M,0.0,10.00,M,CLR,M,M
233,LDJ,2014-01-01 09:55,25.16,52.11,0.0,M,0.0,10.00,M,OVC,M,M
234,WRI,2014-01-01 09:58,22.10,68.93,3.5,1028.60,0.0,10.00,M,SCT,M,M
235,NEL,2014-01-01 10:00,21.02,73.88,0.0,1028.60,0.0,M,M,OVC,M,M
236,MMU,2014-01-01 10:15,19.40,67.51,0.0,M,0.0,10.00,M,CLR,M,M
237,WWD,2014-01-01 10:15,26.60,58.49,3.5,M,0.0,10.00,M,CLR,M,M
238,BLM,2014-01-01 10:15,24.80,49.59,3.5,M,0.0,10.00,M,OVC,M,M
239,LDJ,2014-01-01 10:15,25.34,52.98,0.0,M,0.0,10.00,M,OVC,M,M
240,WWD,2014-01-01 10:35,26.60,54.03,0.0,M,0.0,10.00,M,CLR,M,M
241,MMU,2014-01-01 10:35,21.20,62.53,0.0,M,0.0,10.00,M,CLR,M,M
242,BLM,2014-01-01 10:35,24.80,49.59,0.0,M,0.0,10.00,M,BKN,M,M
243,LDJ,2014-01-01 10:35,25.16,54.68,0.0,M,0.0,10.00,M,OVC,M,M
244,TEB,2014-01-01 10:51,21.92,62.13,4.6,1028.70,0.0,10.00,M,CLR,M,M
245,EWR,2014-01-01 10:51,23.00,54.34,3.5,1028.90,0.0,10.00,M,BKN,M,M
246,FWN,2014-01-01 10:53,12.92,80.52,0.0,1027.40,0.0,10.00,M,CLR,M,M
247,TTN,2014-01-01 10:53,24.98,59.65,6.9,1028.10,0.0,10.00,M,OVC,M,M
248,SMQ,2014-01-01 10:53,21.92,65.18,0.0,1028.40,0.0,10.00,M,BKN,M,M
249,CDW,2014-01-01 10:53,19.94,59.40,4.6,1029.40,0.0,10.00,M,CLR,M,M
250,12N,2014-01-01 10:54,15.08,80.05,0.0,1028.80,0.0,M,M,M,M,M
251,ACY,2014-01-01 10:54,21.02,77.45,4.6,1028.90,0.0,10.00,M,CLR,M,M
